,cip_id,sip_id,uri_id,user_agent_id,site_id
7511,5778,13,1391,1581,3524
7512,5779,13,1336,88,3525
7513,5780,13,1392,45,3526
7514,5780,13,1393,45,3526
7515,5763,13,1386,1575,3510
7516,5700,13,1353,1563,3527
7517,5700,13,1353,1563,3528
7518,5781,13,1358,1582,3457
7519,5782,13,1342,1025,3529
7520,5783,13,1394,21,3530
7521,5782,13,1351,1025,3529
7522,5693,13,1347,1561,3444
7523,5784,13,1344,13,3531
7524,5785,13,1395,108,3532
7525,5786,13,1349,925,3533
7526,5787,13,1396,36,3534
7527,5788,13,1359,34,3489
7528,5789,13,1339,1583,3535
7529,5790,13,13,1584,19
7530,5791,13,1397,1585,3536
7531,5792,13,1359,34,3489
7532,5793,13,1344,1,3537
7533,5794,13,1359,34,3489
7534,5700,13,1353,1563,3538
7535,5795,13,1367,149,3539
7536,5796,13,1349,1586,3533
7537,5797,13,1398,921,3540
7538,5798,13,1399,1587,3541
7539,5700,13,1353,1563,3542
7540,5693,13,1347,1561,3460
7541,5700,13,1353,1563,3450
7542,5799,13,1340,1588,3543
7543,5800,13,1364,1289,3544
7544,5801,13,1400,54,3545
7545,5802,13,1373,4,3546
7546,5803,14,1401,1589,3547
7547,5804,14,1402,4,3548
7548,5803,14,1401,1589,3549
7549,5803,14,1401,1589,3550
7550,5805,14,1401,236,3551
7551,5806,14,1403,269,3552
7552,5807,14,1404,149,3553
7553,5808,14,1401,108,3554
7554,5809,14,1405,1590,3555
7555,5810,14,1406,145,3556
7556,5811,14,1404,144,3557
7557,5812,14,1401,1591,3558
7558,5803,14,1401,1589,3559
7559,5813,14,1407,1592,2404
7560,5814,14,1408,47,3560
7561,5815,14,1409,698,3561
7562,5816,14,1410,4,3562
7563,5817,14,1411,345,3563
7564,5818,14,1412,25,3564
7565,5819,14,1401,1593,3565
7566,5820,14,1413,7,3566
7567,5821,14,1401,34,3567
7568,5822,14,1414,1594,3568
7569,5823,14,1401,1595,3569
7570,5824,14,1404,1596,3570
7571,5825,14,1401,108,3571
7572,5826,14,7,85,12
7573,5827,14,1401,34,3572
7574,5828,14,1415,108,3573
7575,5829,14,1404,345,3574
7576,5830,14,1416,536,3575
7577,5831,14,1401,108,3576
7578,5832,14,1401,1050,3577
7579,5833,14,1412,1597,3578
7580,5834,14,1417,112,3579
7581,5835,14,1418,1598,3580
7582,5836,14,1413,4,3566
7583,1355,14,1404,112,3581
7584,5837,14,1419,54,3582
7585,5838,14,1413,4,3583
7586,5839,14,1404,26,3584
7587,5840,14,1401,1050,3585
7588,5841,14,1420,13,3586
7589,5842,14,1407,1599,2404
7590,5843,14,1403,35,3587
7591,5844,14,1421,45,3588
7592,5845,14,1407,391,2404
7593,5846,14,1422,1600,3589
7594,5847,14,1405,1601,3555
7595,5848,14,1403,28,3587
7596,5849,14,1418,4,3590
7597,5850,14,1423,301,3591
7598,5824,14,1404,1596,3592
7599,5851,14,1404,12,3593
7600,5852,14,1424,65,81
7601,5853,14,7,55,12
7602,5854,14,1424,4,3594
7603,5855,14,1401,34,3595
7604,5856,14,1425,45,3596
7605,5857,14,1401,432,3597
7606,5858,14,1404,13,3593
7607,5859,14,1426,5,3598
7608,5860,14,1407,1602,2404
7609,5861,14,1401,108,3599
7610,5862,14,1401,108,3600
7611,5863,14,1404,345,3601
7612,5864,14,1427,1603,3602
7613,5865,14,1404,13,3593
7614,5866,14,1405,1604,3555
7615,5867,14,1401,1050,3603
7616,5868,14,1401,34,3604
7617,5869,14,1401,1605,3605
7618,5870,14,1401,91,3606
7619,5871,14,1428,4,3607
7620,5872,14,1401,34,3608
7621,5872,14,1401,34,3609
7622,5873,14,1418,1606,3580
7623,5874,14,1412,424,3610
7624,5875,14,1429,1177,3611
7625,5876,14,1401,773,3612
7626,5877,14,1401,34,3613
7627,5878,14,1430,240,826
7628,5862,14,1401,108,3614
7629,5879,14,1413,34,3566
7630,5880,14,1401,75,3615
7631,5881,14,1420,181,3616
7632,5882,14,1420,1607,3617
7633,5883,14,1401,88,3618
7634,3257,14,1431,1021,1929
7635,5884,14,1432,327,3619
7636,5885,14,1401,188,3620
7637,5886,14,1420,1608,3621
7638,5887,14,1433,15,3622
7639,5888,14,1404,4,3623
7640,5889,14,1401,34,3624
7641,5890,14,1407,25,2404
7642,5891,14,1434,4,3625
7643,5892,14,1418,1,3626
7644,5893,14,1422,1609,3589
7645,5894,14,1424,98,3627
7646,5895,14,1401,88,3628
7647,5896,14,1404,6,3629
7648,5897,14,1435,9,81
7649,5898,14,1436,1610,3630
7650,5899,14,1437,1611,3631
7651,5900,14,1407,1612,2404
7652,5901,14,1401,34,3632
7653,5902,14,1401,34,3633
7654,5903,14,1403,337,3587
7655,5904,14,1404,55,3634
7656,5905,14,1401,45,3635
7657,5906,14,1438,188,3636
7658,5907,14,1438,420,3636
7659,5908,14,1428,4,3637
7660,5909,14,1401,188,3638
7661,5910,14,1404,584,3639
7662,5911,14,1401,34,3640
7663,5912,14,1401,131,3641
7664,5901,14,1401,34,3642
7665,5913,14,1428,1613,3643
7666,5914,14,1439,9,3644
7667,5915,14,1421,21,3645
7668,5916,14,1420,132,3616
7669,5917,14,1440,1253,3646
7670,5918,14,1407,943,2404
7671,5919,14,1441,471,3647
7672,5920,14,1401,1614,3648
7673,5921,14,1401,1050,3649
7674,5922,14,1401,75,3650
7675,5923,14,1403,652,3587
7676,5924,14,1442,95,3651
7677,5925,14,1443,337,3652
7678,5926,14,1423,108,3653
7679,5927,14,1428,88,3654
7680,5928,14,1444,571,3655
7681,5929,14,1407,1615,2404
7682,5930,14,1413,4,3656
7683,5931,14,1407,321,2404
7684,5932,14,1404,72,3657
7685,5933,14,1418,1015,3590
7686,5934,14,1407,25,2404
7687,5935,14,1407,1505,2404
7688,5936,14,1407,1616,2404
7689,5824,14,1404,1596,3658
7690,5937,14,1404,4,3659
7691,5938,14,1407,371,2404
7692,5939,14,1403,846,3552
7693,5940,14,1445,34,3660
7694,5920,14,1401,1614,3661
7695,5941,14,1445,930,3660
7696,5942,14,1407,1617,2404
7697,5943,14,1407,320,2404
7698,5944,14,1418,430,3662
7699,5945,14,1446,131,3663
7700,5946,14,1401,1,3664
7701,5947,14,1418,144,3590
7702,5948,14,1401,34,3665
7703,5949,14,1447,36,3666
7704,5862,14,1401,108,3667
7705,5950,14,1401,1618,3668
7706,5951,14,1412,4,3669
7707,5952,14,1407,1619,2404
7708,5953,14,1401,34,3670
7709,5954,14,1407,76,2404
7710,5824,14,1404,1596,3671
7711,5830,14,1404,4,3672
7712,5955,14,1404,1596,3673
7713,5956,14,1407,268,2404
7714,5957,14,1448,108,3674
7715,5958,14,1449,13,3675
7716,5959,14,1407,161,2404
7717,5960,14,1407,504,2404
7718,5961,14,1407,18,2404
7719,3327,14,1450,108,1954
7720,5962,14,1417,4,3676
7721,5963,14,1407,1105,2404
7722,5964,14,1451,21,3677
7723,5965,14,1401,188,3678
7724,5966,14,1444,1620,3679
7725,5967,14,1407,1621,2404
7726,5968,14,1401,478,3680
7727,5889,14,1401,34,3681
7728,5969,14,1421,21,3682
7729,5970,14,1407,1622,2404
7730,5971,14,1413,34,3566
7731,5972,14,1407,706,2404
7732,5973,14,1407,1616,2404
7733,5974,14,1404,36,3593
7734,5975,14,1401,34,3683
7735,5976,14,1404,1623,3684
7736,5977,14,1415,240,3685
7737,5978,14,1401,34,3686
7738,5979,14,1407,30,2404
7739,5880,14,1401,75,3687
7740,5980,14,1401,75,3688
7741,5981,14,1452,144,3689
7742,5982,14,1428,1139,3690
7743,5983,14,1453,1624,3691
7744,5984,14,1407,64,2404
7745,5985,14,1407,1625,2404
7746,5986,14,1407,64,2404
7747,5987,14,1401,34,3692
7748,5988,14,1407,489,2404
7749,5989,14,1407,542,2404
7750,5990,14,1454,13,3693
7751,5991,14,1421,108,3694
7752,5992,14,1404,369,3695
7753,5993,14,1407,1626,2404
7754,5994,14,1418,1627,3580
7755,5995,14,1407,321,2404
7756,5996,14,1407,25,2404
7757,5997,14,1407,1628,2404
7758,5998,14,1403,478,3696
7759,5999,14,1407,570,2404
7760,6000,14,1455,85,3697
7761,6001,14,1456,1629,1040
7762,6002,14,1428,4,3698
7763,6003,14,1407,1630,2404
7764,6004,14,1433,149,3622
7765,6005,14,7,285,12
7766,6006,14,1407,210,2404
7767,6007,14,1405,1631,3555
7768,6008,14,1457,179,3699
7769,6009,14,1407,10,2404
7770,6010,14,1407,1632,2404
7771,5886,14,1420,1608,3700
7772,5911,14,1401,34,3701
7773,6011,14,1428,1633,3702
7774,6012,14,1420,4,3703
7775,6013,14,1428,151,3529
7776,6014,14,1444,327,3704
7777,6015,14,1455,4,3705
7778,6016,14,1418,88,3706
7779,6017,14,1401,75,3707
7780,6018,14,1428,4,3708
7781,6019,14,1048,429,2574
7782,6020,14,1444,26,3709
7783,6021,14,1412,123,3710
7784,1841,14,1430,108,826
7785,6022,14,1455,34,3711
7786,6023,14,1407,1634,2404
7787,3367,14,1450,213,1972
7788,3366,14,1458,1015,1971
7789,6024,14,1438,181,3712
7790,6025,14,1459,108,3713
7791,6026,14,1459,4,3714
7792,6027,14,1418,45,3715
7793,6028,14,1407,1635,2404
7794,1938,14,1460,1636,3716
7795,6029,14,1407,258,2404
7796,6030,14,1448,1637,3717
7797,6031,14,1461,45,3718
7798,6032,14,1421,1335,3719
7799,6033,14,1404,209,3593
7800,6034,14,1417,83,3720
7801,6035,14,1450,4,2118
7802,6036,14,1441,188,3647
7803,6037,14,1404,431,3721
7804,6038,14,1401,34,3722
7805,6039,14,1401,34,3723
7806,6040,14,1454,151,3724
7807,6041,14,1462,4,3725
7808,6042,14,1401,397,3726
7809,6043,14,1415,110,3727
7810,6044,14,1428,85,3728
7811,884,14,1463,501,1981
7812,6045,14,1404,34,3729
7813,6046,14,1401,108,3730
7814,6047,14,1401,34,3731
7815,6047,14,1401,34,3732
7816,6048,14,1401,21,3733
7817,6049,14,1401,34,3734
7818,6050,14,1403,7,3587
7819,6051,14,1407,61,2404
7820,6052,14,1435,91,81
7821,6053,14,1401,427,3735
7822,6054,14,1428,393,3708
7823,6055,14,1421,680,3736
7824,6056,14,1464,88,3737
7825,6057,14,1405,12,3555
7826,6058,14,1401,34,3738
7827,6059,14,1448,1638,3739
7828,6060,14,1418,1639,3580
7829,6061,14,1465,4,3740
7830,6062,14,1424,85,3627
7831,6063,14,1407,99,2404
7832,6061,14,1466,4,3740
7833,6064,14,1401,1640,3741
7834,6065,14,1401,201,3742
7835,6066,14,1467,212,3743
7836,6067,14,1468,45,3744
7837,6068,14,1413,6,3566
7838,6069,14,1401,188,3745
7839,6070,14,1401,34,3746
7840,6071,14,1469,327,3747
7841,6072,14,1404,132,3748
7842,6038,14,1401,34,3749
7843,6073,14,1401,75,3750
7844,3419,14,1470,45,1996
7845,6074,14,1401,34,3751
7846,6075,14,1421,133,3752
7847,6076,14,1404,36,3593
7848,5955,14,1404,1596,3753
7849,6077,14,1429,1641,3754
7850,6078,14,1444,4,3755
7851,6079,14,1471,4,3756
7852,6080,14,1451,1587,3677
7853,6081,14,1472,88,3757
7854,6082,14,1404,1642,3758
7855,6083,14,1412,4,3610
7856,6084,14,1473,4,3759
7857,6085,14,1401,1534,3760
7858,6086,14,1401,34,3761
7859,6087,14,1424,26,3627
7860,6088,14,1401,45,3762
7861,3439,14,1474,4,2004
7862,6089,14,1428,35,3708
7863,6081,14,1472,88,3757
7864,6090,14,1412,4,3763
7865,6091,14,1434,422,3764
7866,6092,14,1438,437,3712
7867,6093,14,1404,144,3765
7868,6070,14,1401,34,3766
7869,5824,14,1404,1596,3767
7870,6094,14,1459,779,3714
7871,5953,14,1401,34,3768
7872,6095,14,1401,1595,3769
7873,6096,14,1451,276,3770
7874,6097,14,1418,1643,3662
7875,5955,14,1404,1596,3771
7876,6098,14,1412,88,3772
7877,6099,14,1452,21,3689
7878,6100,14,1401,131,3773
7879,6101,14,1428,1604,3774
7880,6102,14,1401,188,3775
7881,6103,14,1407,497,2404
7882,6104,14,1404,144,3776
7883,5955,14,1404,1596,3777
7884,6086,14,1401,34,3778
7885,6105,14,1459,88,3779
7886,6106,14,1401,27,3780
7887,6107,14,1435,9,81
7888,6108,14,1401,34,3781
7889,6109,14,1401,108,3782
7890,5872,14,1401,34,3783
7891,6110,14,1425,45,3784
7892,6111,14,1401,127,3785
7893,6112,14,7,4,12
7894,6113,14,1459,4,3786
7895,6114,14,1475,1335,3787
7896,6115,14,1438,24,3788
7897,3471,14,1476,108,2020
7898,6116,14,1401,1261,3789
7899,6117,14,1401,424,3790
7900,6118,14,1401,34,3791
7901,6119,14,1404,188,3792
7902,6120,14,1401,75,3793
7903,6121,14,1477,13,3794
7904,6122,14,1428,47,3795
7905,6123,14,1407,1644,2404
7906,884,14,1421,501,3796
7907,6124,14,1478,230,3797
7908,5824,14,1404,1596,3798
7909,6125,14,1478,207,3799
7910,6126,14,1434,88,3800
7911,6127,14,1445,236,3660
7912,6128,14,1405,35,3555
7913,5955,14,1404,1596,3801
7914,6129,14,1479,35,3802
7915,5955,14,1404,1596,3803
7916,6130,14,1480,1645,3804
7917,5824,14,1404,1596,3805
7918,6131,14,1443,173,3806
7919,5824,14,1404,1596,3807
7920,6132,14,1404,47,3808
7921,6133,14,1401,108,3809
7922,6134,14,1444,1646,3679
7923,3498,14,1481,275,2032
7924,6135,14,1401,1647,3810
7925,6136,14,1482,1648,3811
7926,6137,14,1418,179,3590
7927,6138,14,1401,34,3812
7928,6084,14,1473,4,3759
7929,6139,14,1401,1649,3813
7930,6140,14,1445,1650,3814
7931,6141,14,1428,274,3708
7932,6142,14,7,605,12
7933,6143,14,1401,1276,3815
7934,6144,14,1401,34,3816
7935,6145,14,1420,1651,3817
7936,6146,14,1404,1652,3593
7937,6147,14,1404,21,3818
7938,6148,14,1407,13,2404
7939,6149,14,1401,1653,3819
7940,5968,14,1401,478,3820
7941,5955,14,1404,1596,3821
7942,6150,14,1401,34,3822
7943,5955,14,1404,1596,3823
7944,6151,14,1428,88,3708
7945,6152,14,1403,34,3696
7946,6153,14,1445,47,3824
7947,6154,14,1467,13,3743
7948,6155,14,1401,1595,3825
7949,6156,14,1407,1519,2404
7950,6157,14,1407,12,2404
7951,6158,14,1401,34,3826
7952,6158,14,1401,34,3827
7953,6159,14,1404,4,3776
7954,6160,14,1404,85,3828
7955,6161,14,1410,47,3829
7956,6162,14,1407,13,2404
7957,6163,14,1444,351,3830
7958,6164,14,1404,4,3831
7959,6165,14,1401,131,3832
7960,6166,14,1467,628,3743
7961,6167,14,1401,34,3833
7962,6168,14,1401,34,3834
7963,6169,14,1483,7,3835
7964,6170,14,1484,75,3836
7965,6171,14,1401,47,3837
7966,6172,14,1485,4,3838
7967,5955,14,1404,1596,3839
7968,6173,14,1401,21,3840
7969,6174,14,1404,571,3841
7970,6175,14,1486,34,3842
7971,6176,14,1469,45,3843
7972,6177,14,1417,34,3844
7973,6178,14,1420,27,3845
7974,3551,14,1474,4,2004
7975,6179,14,1401,34,3846
7976,6180,14,1404,6,3847
7977,6181,14,1407,837,2404
7978,6182,14,1401,34,3848
7979,6183,14,1487,45,3849
7980,6184,14,1428,209,3850
7981,6185,14,1429,1654,3851
7982,6186,14,1466,72,3740
7983,6186,14,1465,72,3740
7984,6187,14,1428,144,3708
7985,6188,14,1438,108,3788
7986,5955,14,1404,1596,3852
7987,6189,14,1418,1655,3580
7988,6190,14,1401,34,3853
7989,6191,14,1445,1656,3814
7990,6192,14,1488,77,3854
7991,6193,14,1405,695,3555
7992,6194,14,1489,45,3855
7993,6195,14,7,1657,12
7994,6196,14,1428,4,3708
7995,6160,14,1404,85,3828
7996,5953,14,1401,34,3856
7997,6197,14,1428,1658,3708
7998,6198,14,1421,34,3857
7999,6199,14,1464,4,3858
8000,6200,14,1404,47,3859
8001,6201,14,1437,4,3860
8002,6202,14,1490,1659,3861
8003,6203,14,1403,651,3862
8004,6204,14,1403,4,3863
8005,6205,14,1491,436,3864
8006,6206,14,1048,337,2574
8007,6207,14,1404,4,3865
8008,6208,14,1460,6,3716
8009,6209,14,1401,1660,3866
8010,6210,14,1401,108,3867
8011,6211,14,1401,131,3868
8012,6195,14,7,1657,12
8013,6212,14,1475,108,3869
8014,6213,14,1444,1661,3870
8015,6214,14,1401,62,3871
8016,6215,14,1492,1662,3872
8017,6216,14,1445,1663,3814
8018,6217,14,1467,15,3743
8019,6218,14,1404,4,3873
8020,6219,14,1404,13,3593
8021,6220,14,1428,4,3708
8022,6221,14,1415,34,3874
8023,6222,14,1493,1664,3875
8024,6207,14,1404,4,3876
8025,6223,14,1494,1665,3877
8026,6224,14,1401,6,3878
8027,6225,14,1401,1666,3879
8028,5872,14,1401,34,3880
8029,6226,14,1401,1667,3881
8030,6227,14,1482,45,3882
8031,6228,14,1403,13,3587
8032,6229,14,1405,1510,3883
8033,6230,14,1418,4,3884
8034,6231,14,1495,116,2068
8035,6232,14,1430,1668,826
8036,6233,14,1407,64,2404
8037,6234,14,1401,108,3885
8038,6235,14,1467,87,3743
8039,6236,14,1404,415,3886
8040,6237,14,1457,815,3699
8041,6238,14,1438,65,3712
8042,6221,14,1415,34,3887
8043,6239,14,1473,116,3759
8044,6240,14,1401,1669,3888
8045,6182,14,1401,34,3889
8046,6182,14,1401,34,3890
8047,6241,14,1420,45,3616
8048,6242,14,1478,497,3797
8049,6243,14,1401,131,3891
8050,6244,14,1430,35,826
8051,6108,14,1401,34,3892
8052,6245,14,1473,45,3759
8053,6246,14,1429,83,3893
8054,6247,14,1429,72,3894
8055,3621,14,1476,45,2075
8056,6248,14,1475,108,3895
8057,6249,14,1404,137,3593
8058,5955,14,1404,1596,3896
8059,6250,14,1418,1670,3662
8060,6251,14,1405,4,3555
8061,6252,14,1496,88,3897
8062,6253,14,1428,54,3708
8063,6254,14,1401,34,3898
8064,6255,14,1418,1671,3580
8065,6256,14,1469,45,3899
8066,6257,14,7,29,12
8067,6258,14,1412,47,3900
8068,5886,14,1420,1608,3616
8069,6259,14,1401,34,3901
8070,884,14,1497,825,3902
8071,5955,14,1404,1596,3903
8072,6260,14,1401,75,3904
8073,6261,14,1438,345,3712
8074,6070,14,1401,34,3905
8075,6262,14,1418,26,3590
8076,3644,14,1476,188,2083
8077,5886,14,1420,188,3906
8078,5955,14,1404,1596,3907
8079,6263,14,1498,1672,3908
8080,6264,14,1430,1418,826
8081,6265,14,1434,975,3909
8082,5955,14,1404,1596,3910
8083,6240,14,1401,1669,3911
8084,6266,14,1472,1673,3912
8085,6267,14,1404,47,3913
8086,6268,14,1492,1015,3872
8087,6269,14,1404,4,3914
8088,5824,14,1404,1596,3915
8089,6182,14,1401,34,3916
8090,6270,14,1407,1674,2404
8091,6271,14,1420,108,3917
8092,6272,14,1499,36,3918
8093,6273,14,1464,4,3919
8094,5824,14,1404,1596,3920
8095,6108,14,1401,34,3921
8096,6274,14,1401,1675,3922
8097,6275,14,1401,34,3923
8098,6276,14,1418,1676,3580
8099,6277,14,1421,6,3924
8100,6278,14,1403,35,3587
8101,6279,14,1401,34,3925
8102,6280,14,1500,45,3926
8103,6281,14,1428,35,3927
8104,5955,14,1404,1596,3928
8105,6282,14,1501,47,3929
8106,6283,14,1401,1677,3930
8107,6284,14,1404,132,3931
8108,6285,14,1459,112,3779
8109,6286,14,1405,232,3555
8110,6287,14,1459,45,3932
8111,6207,14,1404,4,3933
8112,4023,14,1404,415,3934
8113,5955,14,1404,1596,3935
8114,6288,14,1412,1678,3936
8115,6144,14,1401,34,3937
8116,6289,14,1418,1679,3580
8117,6290,14,1502,1020,3938
8118,6291,14,1404,4,3939
8119,6292,14,1401,518,3940
8120,6293,14,1420,36,3941
8121,6294,14,1418,374,3580
8122,955,14,1462,501,3942
8123,6295,14,1403,35,3587
8124,6296,14,1401,425,3943
8125,6297,14,1459,1181,3944
8126,6298,14,1401,34,3945
8127,6299,14,1444,45,3755
8128,6300,14,1404,4,3946
8129,6301,14,1403,54,3552
8130,6302,14,1422,54,3947
8131,6303,14,1487,424,3948
8132,5824,14,1404,1596,3949
8133,6304,14,1428,302,3690
8134,6305,14,1401,91,3950
8135,6306,14,1444,54,3709
8136,6307,14,1401,40,3951
8137,6308,14,1482,88,3952
8138,6086,14,1401,34,3953
8139,6179,14,1401,34,3954
8140,6309,14,1401,1680,3955
8141,5955,14,1404,1596,3956
8142,6310,14,1503,1681,106
8143,6311,14,1401,27,3957
8144,6312,14,1412,36,3958
8145,6313,14,7,1682,3959
8146,5824,14,1404,1596,3960
8147,6314,14,1440,253,3646
8148,6315,14,1469,1683,3961
8149,6316,14,1401,1684,3962
8150,6317,14,1504,1685,3963
8151,6318,14,1505,1686,3964
8152,6319,14,1430,12,826
8153,5955,14,1404,1596,3965
8154,5955,14,1404,1596,3966
8155,6320,14,1420,4,3967
8156,6321,14,1428,4,3968
8157,6322,14,1444,202,3969
8158,6323,14,1401,91,3970
8159,6324,14,1429,4,3971
8160,6325,14,1467,151,3743
8161,6326,14,1438,4,3712
8162,6327,14,1428,4,3529
8163,6328,14,1448,1687,3717
8164,6329,14,1404,116,3972
8165,6330,14,1506,35,3973
8166,6331,14,1404,232,3974
8167,6332,14,1413,21,3566
8168,6333,14,1401,34,3975
8169,6334,14,1404,47,3976
8170,6335,14,1404,45,3977
8171,6179,14,1401,34,3978
8172,6336,14,1401,45,3979
8173,6337,14,1475,34,3980
8174,6338,14,1438,4,3712
8175,6339,14,1507,1688,3981
8176,6340,14,7,274,12
8177,5824,14,1404,1596,3982
8178,6341,14,1420,125,3616
8179,5955,14,1404,1596,3983
8180,3726,14,1508,108,2110
8181,5824,14,1404,1596,3984
8182,6342,14,1445,1689,3814
8183,6343,14,1509,4,3985
8184,6344,14,1425,4,3784
8185,5824,14,1404,1596,3986
8186,3733,14,1481,117,2112
8187,6345,14,1457,4,3699
8188,6346,14,1420,687,3987
8189,6260,14,1401,75,3988
8190,6343,14,141,4,275
8191,5824,14,1404,1596,3920
8192,5955,14,1404,1596,3989
8193,6347,14,1404,4,3990
8194,6348,14,1467,35,3743
8195,6349,14,7,1690,12
8196,5824,14,1404,1596,3991
8197,5824,14,1404,1596,3992
8198,6350,14,1404,54,3993
8199,6351,14,1430,45,826
8200,5824,14,1404,1596,3994
8201,6352,14,1418,1679,3995
8202,6353,14,1430,1691,826
8203,6354,14,1401,27,3996
8204,6355,14,1441,77,3647
8205,5955,14,1404,1596,3997
8206,6356,14,1401,1261,3998
8207,3754,14,1450,54,2118
8208,6357,14,1401,508,3999
8209,6358,14,1421,45,4000
8210,6359,14,1404,47,4001
8211,6360,14,1404,108,4002
8212,6361,14,1435,91,81
8213,6362,14,1445,1692,3814
8214,6363,14,1510,88,4003
8215,6364,14,1411,4,3563
8216,6365,14,1404,1,4004
8217,6366,14,1428,47,4005
8218,5824,14,1404,1596,4006
8219,6367,14,1404,301,4007
8220,6368,14,1511,1693,4008
8221,6369,14,1401,236,4009
8222,6370,14,1444,4,4010
8223,6371,14,1401,188,4011
8224,3771,14,1470,561,2128
8225,6372,14,1455,21,4012
8226,6373,14,1410,821,4013
8227,6374,14,987,144,4014
8228,6375,14,1414,1694,3568
8229,6361,14,1435,91,81
8230,5955,14,1404,1596,4015
8231,6376,14,1401,34,4016
8232,6377,14,1404,6,4017
8233,6378,14,7,483,12
8234,5955,14,1404,1596,4018
8235,6281,14,1428,35,3927
8236,6379,14,1512,4,4019
8237,6380,14,1428,47,3708
8238,6381,14,1401,108,4020
8239,6382,14,1421,21,4021
8240,6383,14,1404,737,3593
8241,6384,14,1407,762,2404
8242,5824,14,1404,1596,4022
8243,6385,14,7,112,12
8244,5955,14,1404,1596,4023
8245,6386,14,1401,34,4024
8246,5824,14,1404,1596,4025
8247,6387,14,1513,571,4026
8248,5955,14,1404,1596,4027
8249,6388,14,1401,54,4028
8250,6389,14,1404,213,4029
8251,5886,14,1420,1608,4030
8252,6390,14,1428,4,4031
8253,6391,14,1401,1478,4032
8254,6392,14,1459,45,3779
8255,6393,14,1404,85,4033
8256,6394,14,1428,6,3708
8257,6395,14,1467,13,3743
8258,6396,14,1405,45,4034
8259,6397,14,1404,737,3593
8260,6398,14,1441,188,3647
8261,3800,14,1481,47,2138
8262,6399,14,1424,4,4035
8263,6400,14,1467,207,3743
8264,6179,14,1401,34,4036
8265,3984,14,7,1695,12
8266,6401,14,1438,41,4037
8267,6402,14,1401,88,4038
8268,6403,14,1413,188,3566
8269,6404,14,1418,1696,3580
8270,6405,14,1420,108,4039
8271,6406,14,1417,117,4040
8272,6407,14,1401,1697,4041
8273,6408,14,1404,108,4042
8274,6409,14,1417,4,4043
8275,6410,14,1401,108,4044
8276,6411,14,1401,1420,4045
8277,6412,14,1401,1050,4046
8278,6413,14,1401,108,4047
8279,6414,14,1428,12,3708
8280,6415,14,1514,212,4048
8281,5955,14,1404,1596,4049
8282,6416,14,1455,45,4050
8283,5897,14,1435,9,81
8284,5824,14,1404,1596,4051
8285,6311,14,1401,40,4052
8286,6417,14,1515,445,4053
8287,6418,14,1467,81,3743
8288,6419,14,1480,345,4054
8289,6420,14,1403,1698,3587
8290,6421,14,1401,1699,4055
8291,5955,14,1404,1596,4056
8292,6422,14,1401,1700,4057
8293,6423,14,1401,34,4058
8294,6424,14,1412,4,4059
8295,6425,14,1404,77,3593
8296,6426,14,1404,112,4060
8297,6427,14,1430,36,826
8298,6428,14,1404,144,4061
8299,931,14,1412,4,3936
8300,1787,14,1481,275,2032
8301,6429,14,1435,9,81
8302,5955,14,1404,1596,4062
8303,3825,14,1495,4,2151
8304,6430,14,1401,34,4063
8305,6431,14,1456,1701,1040
8306,5955,14,1404,1596,4064
8307,6432,14,1410,133,4065
8308,6433,14,1401,1595,4066
8309,5955,14,1404,1596,4023
8310,6434,14,1516,332,2345
8311,6435,14,1445,108,3814
8312,6436,14,1404,4,4067
8313,6437,14,1459,45,3779
8314,6429,14,1435,9,81
8315,6438,14,1401,75,4068
8316,6439,14,1421,88,4069
8317,6440,14,1401,9,4070
8318,884,14,1517,501,4071
8319,6441,14,1407,1702,2404
8320,6311,14,1401,40,4072
8321,6442,14,1467,13,3743
8322,6443,14,1518,4,4073
8323,6444,14,1519,36,4074
8324,6445,14,1520,1703,4075
8325,6446,14,1459,4,3786
8326,6447,14,1421,6,4076
8327,1153,14,1459,213,3714
8328,6448,14,1488,13,4077
8329,6449,14,1401,108,4078
8330,6450,14,1404,4,3721
8331,6431,14,1521,1701,4079
8332,6451,14,1459,4,3786
8333,6452,14,7,1704,12
8334,6453,14,1401,188,4080
8335,6454,14,1467,225,3743
8336,6455,14,1448,4,4081
8337,6456,14,1439,7,4082
8338,6457,14,1401,1705,4083
8339,6458,14,1444,4,4084
8340,6459,14,1428,4,3529
8341,6460,14,1401,34,4085
8342,972,14,1413,393,3566
8343,5955,14,1404,1596,4086
8344,6461,14,1401,236,4087
8345,6462,14,1401,1706,4088
8346,6463,14,1460,1707,4089
8347,6464,14,1404,4,4090
8348,6465,14,1501,269,4091
8349,6466,14,1522,267,4092
8350,6467,14,1404,4,4093
8351,6174,14,1404,571,4094
8352,6468,14,1401,1708,4095
8353,6374,14,987,6,4014
8354,5824,14,1404,1596,4096
8355,6469,14,1404,1709,4097
8356,6470,14,1401,34,4098
8357,6471,14,1401,34,4099
8358,6472,14,7,1710,12
8359,5955,14,1404,1596,4100
8360,6473,14,1401,24,4101
8361,6474,14,1420,72,4102
8362,6475,14,1401,734,4103
8363,6386,14,1401,34,4104
8364,6476,14,1418,65,4105
8365,5955,14,1404,1596,4106
8366,6477,14,1523,33,1872
8367,6478,14,1489,36,4107
8368,5824,14,1404,1596,4108
8369,6479,14,1459,6,3779
8370,6361,14,1435,91,81
8371,6480,14,1401,34,4109
8372,4121,14,1524,147,4110
