,cip_id,sip_id,uri_id,user_agent_id,site_id,device_id
7769,6009,14,1407,10,2404,6136
7770,6010,14,1407,1632,2404,6137
7771,5886,14,1420,1608,3700,6012
7772,5911,14,1401,34,3701,6037
7773,6011,14,1428,1633,3702,6138
7774,6012,14,1420,4,3703,6139
7775,6013,14,1428,151,3529,6140
7776,6014,14,1444,327,3704,6141
7777,6015,14,1455,4,3705,6142
7778,6016,14,1418,88,3706,6143
7779,6017,14,1401,75,3707,6144
7780,6018,14,1428,4,3708,6145
7781,6019,14,1048,429,2574,6146
7782,6020,14,1444,26,3709,6147
7783,6021,14,1412,123,3710,6148
7784,1841,14,1430,108,826,1882
7785,6022,14,1455,34,3711,6149
7786,6023,14,1407,1634,2404,6150
7787,3367,14,1450,213,1972,3445
7788,3366,14,1458,1015,1971,3444
7789,6024,14,1438,181,3712,6151
7790,6025,14,1459,108,3713,6152
7791,6026,14,1459,4,3714,6153
7792,6027,14,1418,45,3715,6154
7793,6028,14,1407,1635,2404,6155
7794,1938,14,1460,1636,3716,6156
7795,6029,14,1407,258,2404,6157
7796,6030,14,1448,1637,3717,6158
7797,6031,14,1461,45,3718,6159
7798,6032,14,1421,1335,3719,6160
7799,6033,14,1404,209,3593,6161
7800,6034,14,1417,83,3720,6162
7801,6035,14,1450,4,2118,6163
7802,6036,14,1441,188,3647,6164
7803,6037,14,1404,431,3721,6165
7804,6038,14,1401,34,3722,6166
7805,6039,14,1401,34,3723,6167
7806,6040,14,1454,151,3724,6168
7807,6041,14,1462,4,3725,6169
7808,6042,14,1401,397,3726,6170
7809,6043,14,1415,110,3727,6171
7810,6044,14,1428,85,3728,6172
7811,884,14,1463,501,1981,1632
7812,6045,14,1404,34,3729,6173
7813,6046,14,1401,108,3730,6174
7814,6047,14,1401,34,3731,6175
7815,6047,14,1401,34,3732,6175
7816,6048,14,1401,21,3733,6176
7817,6049,14,1401,34,3734,6177
7818,6050,14,1403,7,3587,6178
7819,6051,14,1407,61,2404,6179
7820,6052,14,1435,91,81,6180
7821,6053,14,1401,427,3735,6181
7822,6054,14,1428,393,3708,6182
7823,6055,14,1421,680,3736,6183
7824,6056,14,1464,88,3737,6184
7825,6057,14,1405,12,3555,6185
7826,6058,14,1401,34,3738,6186
7827,6059,14,1448,1638,3739,6187
7828,6060,14,1418,1639,3580,6188
7829,6061,14,1465,4,3740,6189
7830,6062,14,1424,85,3627,6190
7831,6063,14,1407,99,2404,6191
7832,6061,14,1466,4,3740,6189
7833,6064,14,1401,1640,3741,6192
7834,6065,14,1401,201,3742,6193
7835,6066,14,1467,212,3743,6194
7836,6067,14,1468,45,3744,6195
7837,6068,14,1413,6,3566,6196
7838,6069,14,1401,188,3745,6197
7839,6070,14,1401,34,3746,6198
7840,6071,14,1469,327,3747,6199
7841,6072,14,1404,132,3748,6200
7842,6038,14,1401,34,3749,6166
7843,6073,14,1401,75,3750,6201
7844,3419,14,1470,45,1996,3497
7845,6074,14,1401,34,3751,6202
7846,6075,14,1421,133,3752,6203
7847,6076,14,1404,36,3593,6204
7848,5955,14,1404,1596,3753,6082
7849,6077,14,1429,1641,3754,6205
7850,6078,14,1444,4,3755,6206
7851,6079,14,1471,4,3756,6207
7852,6080,14,1451,1587,3677,6208
7853,6081,14,1472,88,3757,6209
7854,6082,14,1404,1642,3758,6210
7855,6083,14,1412,4,3610,6211
7856,6084,14,1473,4,3759,6212
7857,6085,14,1401,1534,3760,6213
7858,6086,14,1401,34,3761,6214
7859,6087,14,1424,26,3627,6215
7860,6088,14,1401,45,3762,6216
7861,3439,14,1474,4,2004,3517
7862,6089,14,1428,35,3708,6217
7863,6081,14,1472,88,3757,6209
7864,6090,14,1412,4,3763,6218
7865,6091,14,1434,422,3764,6219
7866,6092,14,1438,437,3712,6220
7867,6093,14,1404,144,3765,6221
7868,6070,14,1401,34,3766,6198
7869,5824,14,1404,1596,3767,5950
7870,6094,14,1459,779,3714,6222
7871,5953,14,1401,34,3768,6079
7872,6095,14,1401,1595,3769,6223
7873,6096,14,1451,276,3770,6224
7874,6097,14,1418,1643,3662,6225
7875,5955,14,1404,1596,3771,6082
7876,6098,14,1412,88,3772,6226
7877,6099,14,1452,21,3689,6227
7878,6100,14,1401,131,3773,6228
7879,6101,14,1428,1604,3774,6229
7880,6102,14,1401,188,3775,6230
7881,6103,14,1407,497,2404,6231
7882,6104,14,1404,144,3776,6232
7883,5955,14,1404,1596,3777,6082
7884,6086,14,1401,34,3778,6214
7885,6105,14,1459,88,3779,6233
7886,6106,14,1401,27,3780,6234
7887,6107,14,1435,9,81,6235
7888,6108,14,1401,34,3781,6236
7889,6109,14,1401,108,3782,6237
7890,5872,14,1401,34,3783,5998
7891,6110,14,1425,45,3784,6238
7892,6111,14,1401,127,3785,6239
7893,6112,14,7,4,12,6240
7894,6113,14,1459,4,3786,6241
7895,6114,14,1475,1335,3787,6242
7896,6115,14,1438,24,3788,6243
7897,3471,14,1476,108,2020,3549
7898,6116,14,1401,1261,3789,6244
7899,6117,14,1401,424,3790,6245
7900,6118,14,1401,34,3791,6246
7901,6119,14,1404,188,3792,6247
7902,6120,14,1401,75,3793,6248
7903,6121,14,1477,13,3794,6249
7904,6122,14,1428,47,3795,6250
7905,6123,14,1407,1644,2404,6251
7906,884,14,1421,501,3796,1632
7907,6124,14,1478,230,3797,6252
7908,5824,14,1404,1596,3798,5950
7909,6125,14,1478,207,3799,6253
7910,6126,14,1434,88,3800,6254
7911,6127,14,1445,236,3660,6255
7912,6128,14,1405,35,3555,6256
7913,5955,14,1404,1596,3801,6082
7914,6129,14,1479,35,3802,6257
7915,5955,14,1404,1596,3803,6082
7916,6130,14,1480,1645,3804,6258
7917,5824,14,1404,1596,3805,5950
7918,6131,14,1443,173,3806,6259
7919,5824,14,1404,1596,3807,5950
7920,6132,14,1404,47,3808,6260
7921,6133,14,1401,108,3809,6261
7922,6134,14,1444,1646,3679,6262
7923,3498,14,1481,275,2032,3576
7924,6135,14,1401,1647,3810,6263
7925,6136,14,1482,1648,3811,6264
7926,6137,14,1418,179,3590,6265
7927,6138,14,1401,34,3812,6266
7928,6084,14,1473,4,3759,6212
7929,6139,14,1401,1649,3813,6267
7930,6140,14,1445,1650,3814,6268
7931,6141,14,1428,274,3708,6269
7932,6142,14,7,605,12,6270
7933,6143,14,1401,1276,3815,6271
7934,6144,14,1401,34,3816,6272
7935,6145,14,1420,1651,3817,6273
7936,6146,14,1404,1652,3593,6274
7937,6147,14,1404,21,3818,6275
7938,6148,14,1407,13,2404,6276
7939,6149,14,1401,1653,3819,6277
7940,5968,14,1401,478,3820,6095
7941,5955,14,1404,1596,3821,6082
7942,6150,14,1401,34,3822,6278
7943,5955,14,1404,1596,3823,6082
7944,6151,14,1428,88,3708,6279
7945,6152,14,1403,34,3696,6280
7946,6153,14,1445,47,3824,6281
7947,6154,14,1467,13,3743,6282
7948,6155,14,1401,1595,3825,6283
7949,6156,14,1407,1519,2404,6284
7950,6157,14,1407,12,2404,6285
7951,6158,14,1401,34,3826,6286
7952,6158,14,1401,34,3827,6286
7953,6159,14,1404,4,3776,6287
7954,6160,14,1404,85,3828,6288
7955,6161,14,1410,47,3829,6289
7956,6162,14,1407,13,2404,6290
7957,6163,14,1444,351,3830,6291
7958,6164,14,1404,4,3831,6292
7959,6165,14,1401,131,3832,6293
7960,6166,14,1467,628,3743,6294
7961,6167,14,1401,34,3833,6295
7962,6168,14,1401,34,3834,6296
7963,6169,14,1483,7,3835,6297
7964,6170,14,1484,75,3836,6298
7965,6171,14,1401,47,3837,6299
7966,6172,14,1485,4,3838,6300
7967,5955,14,1404,1596,3839,6082
7968,6173,14,1401,21,3840,6301
7969,6174,14,1404,571,3841,6302
7970,6175,14,1486,34,3842,6303
7971,6176,14,1469,45,3843,6304
7972,6177,14,1417,34,3844,6305
7973,6178,14,1420,27,3845,6306
7974,3551,14,1474,4,2004,3631
7975,6179,14,1401,34,3846,6307
7976,6180,14,1404,6,3847,6308
7977,6181,14,1407,837,2404,6309
7978,6182,14,1401,34,3848,6310
7979,6183,14,1487,45,3849,6311
7980,6184,14,1428,209,3850,6312
7981,6185,14,1429,1654,3851,6313
7982,6186,14,1466,72,3740,6314
7983,6186,14,1465,72,3740,6314
7984,6187,14,1428,144,3708,6315
7985,6188,14,1438,108,3788,6316
7986,5955,14,1404,1596,3852,6082
7987,6189,14,1418,1655,3580,6317
7988,6190,14,1401,34,3853,6318
7989,6191,14,1445,1656,3814,6319
7990,6192,14,1488,77,3854,6320
7991,6193,14,1405,695,3555,6321
7992,6194,14,1489,45,3855,6322
7993,6195,14,7,1657,12,6323
7994,6196,14,1428,4,3708,6324
7995,6160,14,1404,85,3828,6288
7996,5953,14,1401,34,3856,6079
7997,6197,14,1428,1658,3708,6325
7998,6198,14,1421,34,3857,6326
7999,6199,14,1464,4,3858,6327
8000,6200,14,1404,47,3859,6328
8001,6201,14,1437,4,3860,6329
8002,6202,14,1490,1659,3861,6330
8003,6203,14,1403,651,3862,6331
8004,6204,14,1403,4,3863,6332
8005,6205,14,1491,436,3864,6333
8006,6206,14,1048,337,2574,6334
8007,6207,14,1404,4,3865,6335
8008,6208,14,1460,6,3716,6336
8009,6209,14,1401,1660,3866,6337
8010,6210,14,1401,108,3867,6338
8011,6211,14,1401,131,3868,6339
8012,6195,14,7,1657,12,6323
8013,6212,14,1475,108,3869,6340
8014,6213,14,1444,1661,3870,6341
8015,6214,14,1401,62,3871,6342
8016,6215,14,1492,1662,3872,6343
8017,6216,14,1445,1663,3814,6344
8018,6217,14,1467,15,3743,6345
8019,6218,14,1404,4,3873,6346
8020,6219,14,1404,13,3593,6347
8021,6220,14,1428,4,3708,6348
8022,6221,14,1415,34,3874,6349
8023,6222,14,1493,1664,3875,6350
8024,6207,14,1404,4,3876,6335
8025,6223,14,1494,1665,3877,6351
8026,6224,14,1401,6,3878,6352
8027,6225,14,1401,1666,3879,6353
8028,5872,14,1401,34,3880,5998
8029,6226,14,1401,1667,3881,6354
8030,6227,14,1482,45,3882,6355
8031,6228,14,1403,13,3587,6356
8032,6229,14,1405,1510,3883,6357
8033,6230,14,1418,4,3884,6358
8034,6231,14,1495,116,2068,6359
8035,6232,14,1430,1668,826,6360
8036,6233,14,1407,64,2404,6361
8037,6234,14,1401,108,3885,6362
8038,6235,14,1467,87,3743,6363
8039,6236,14,1404,415,3886,6364
8040,6237,14,1457,815,3699,6365
8041,6238,14,1438,65,3712,6366
8042,6221,14,1415,34,3887,6349
8043,6239,14,1473,116,3759,6367
8044,6240,14,1401,1669,3888,6368
8045,6182,14,1401,34,3889,6310
8046,6182,14,1401,34,3890,6310
8047,6241,14,1420,45,3616,6369
8048,6242,14,1478,497,3797,6370
8049,6243,14,1401,131,3891,6371
8050,6244,14,1430,35,826,6372
8051,6108,14,1401,34,3892,6236
8052,6245,14,1473,45,3759,6373
8053,6246,14,1429,83,3893,6374
8054,6247,14,1429,72,3894,6375
8055,3621,14,1476,45,2075,3703
8056,6248,14,1475,108,3895,6376
8057,6249,14,1404,137,3593,6377
8058,5955,14,1404,1596,3896,6082
8059,6250,14,1418,1670,3662,6378
8060,6251,14,1405,4,3555,6379
8061,6252,14,1496,88,3897,6380
8062,6253,14,1428,54,3708,6381
8063,6254,14,1401,34,3898,6382
8064,6255,14,1418,1671,3580,6383
8065,6256,14,1469,45,3899,6384
8066,6257,14,7,29,12,6385
8067,6258,14,1412,47,3900,6386
8068,5886,14,1420,1608,3616,6012
8069,6259,14,1401,34,3901,6387
8070,884,14,1497,825,3902,6388
8071,5955,14,1404,1596,3903,6082
8072,6260,14,1401,75,3904,6389
8073,6261,14,1438,345,3712,6390
8074,6070,14,1401,34,3905,6198
8075,6262,14,1418,26,3590,6391
8076,3644,14,1476,188,2083,3725
8077,5886,14,1420,188,3906,6392
8078,5955,14,1404,1596,3907,6082
8079,6263,14,1498,1672,3908,6393
8080,6264,14,1430,1418,826,6394
8081,6265,14,1434,975,3909,6395
8082,5955,14,1404,1596,3910,6082
8083,6240,14,1401,1669,3911,6368
8084,6266,14,1472,1673,3912,6396
8085,6267,14,1404,47,3913,6397
8086,6268,14,1492,1015,3872,6398
8087,6269,14,1404,4,3914,6399
8088,5824,14,1404,1596,3915,5950
8089,6182,14,1401,34,3916,6310
8090,6270,14,1407,1674,2404,6400
8091,6271,14,1420,108,3917,6401
8092,6272,14,1499,36,3918,6402
8093,6273,14,1464,4,3919,6403
8094,5824,14,1404,1596,3920,5950
8095,6108,14,1401,34,3921,6236
8096,6274,14,1401,1675,3922,6404
8097,6275,14,1401,34,3923,6405
8098,6276,14,1418,1676,3580,6406
8099,6277,14,1421,6,3924,6407
8100,6278,14,1403,35,3587,6408
8101,6279,14,1401,34,3925,6409
8102,6280,14,1500,45,3926,6410
8103,6281,14,1428,35,3927,6411
8104,5955,14,1404,1596,3928,6082
8105,6282,14,1501,47,3929,6412
8106,6283,14,1401,1677,3930,6413
8107,6284,14,1404,132,3931,6414
8108,6285,14,1459,112,3779,6415
8109,6286,14,1405,232,3555,6416
8110,6287,14,1459,45,3932,6417
8111,6207,14,1404,4,3933,6335
8112,4023,14,1404,415,3934,4118
8113,5955,14,1404,1596,3935,6082
8114,6288,14,1412,1678,3936,6418
8115,6144,14,1401,34,3937,6272
8116,6289,14,1418,1679,3580,6419
8117,6290,14,1502,1020,3938,6420
8118,6291,14,1404,4,3939,6421
8119,6292,14,1401,518,3940,6422
8120,6293,14,1420,36,3941,6423
8121,6294,14,1418,374,3580,6424
8122,955,14,1462,501,3942,1642
8123,6295,14,1403,35,3587,6425
8124,6296,14,1401,425,3943,6426
8125,6297,14,1459,1181,3944,6427
8126,6298,14,1401,34,3945,6428
8127,6299,14,1444,45,3755,6429
8128,6300,14,1404,4,3946,6430
8129,6301,14,1403,54,3552,6431
8130,6302,14,1422,54,3947,6432
8131,6303,14,1487,424,3948,6433
8132,5824,14,1404,1596,3949,5950
8133,6304,14,1428,302,3690,6434
8134,6305,14,1401,91,3950,6435
8135,6306,14,1444,54,3709,6436
8136,6307,14,1401,40,3951,6437
8137,6308,14,1482,88,3952,6438
8138,6086,14,1401,34,3953,6214
8139,6179,14,1401,34,3954,6307
8140,6309,14,1401,1680,3955,6439
8141,5955,14,1404,1596,3956,6082
8142,6310,14,1503,1681,106,6440
8143,6311,14,1401,27,3957,6441
8144,6312,14,1412,36,3958,6442
8145,6313,14,7,1682,3959,6443
8146,5824,14,1404,1596,3960,5950
8147,6314,14,1440,253,3646,6444
8148,6315,14,1469,1683,3961,6445
8149,6316,14,1401,1684,3962,6446
8150,6317,14,1504,1685,3963,6447
8151,6318,14,1505,1686,3964,6448
8152,6319,14,1430,12,826,6449
8153,5955,14,1404,1596,3965,6082
8154,5955,14,1404,1596,3966,6082
8155,6320,14,1420,4,3967,6450
8156,6321,14,1428,4,3968,6451
8157,6322,14,1444,202,3969,6452
8158,6323,14,1401,91,3970,6453
8159,6324,14,1429,4,3971,6454
8160,6325,14,1467,151,3743,6455
8161,6326,14,1438,4,3712,6456
8162,6327,14,1428,4,3529,6457
8163,6328,14,1448,1687,3717,6458
8164,6329,14,1404,116,3972,6459
8165,6330,14,1506,35,3973,6460
8166,6331,14,1404,232,3974,6461
8167,6332,14,1413,21,3566,6462
8168,6333,14,1401,34,3975,6463
8169,6334,14,1404,47,3976,6464
8170,6335,14,1404,45,3977,6465
8171,6179,14,1401,34,3978,6307
8172,6336,14,1401,45,3979,6466
8173,6337,14,1475,34,3980,6467
8174,6338,14,1438,4,3712,6468
8175,6339,14,1507,1688,3981,6469
8176,6340,14,7,274,12,6470
8177,5824,14,1404,1596,3982,5950
8178,6341,14,1420,125,3616,6471
8179,5955,14,1404,1596,3983,6082
8180,3726,14,1508,108,2110,3813
8181,5824,14,1404,1596,3984,5950
8182,6342,14,1445,1689,3814,6472
8183,6343,14,1509,4,3985,6473
8184,6344,14,1425,4,3784,6474
8185,5824,14,1404,1596,3986,5950
8186,3733,14,1481,117,2112,3820
8187,6345,14,1457,4,3699,6475
8188,6346,14,1420,687,3987,6476
8189,6260,14,1401,75,3988,6389
8190,6343,14,141,4,275,6473
8191,5824,14,1404,1596,3920,5950
8192,5955,14,1404,1596,3989,6082
8193,6347,14,1404,4,3990,6477
8194,6348,14,1467,35,3743,6478
8195,6349,14,7,1690,12,6479
8196,5824,14,1404,1596,3991,5950
8197,5824,14,1404,1596,3992,5950
8198,6350,14,1404,54,3993,6480
8199,6351,14,1430,45,826,6481
8200,5824,14,1404,1596,3994,5950
8201,6352,14,1418,1679,3995,6482
8202,6353,14,1430,1691,826,6483
8203,6354,14,1401,27,3996,6484
8204,6355,14,1441,77,3647,6485
8205,5955,14,1404,1596,3997,6082
8206,6356,14,1401,1261,3998,6486
8207,3754,14,1450,54,2118,3842
8208,6357,14,1401,508,3999,6487
8209,6358,14,1421,45,4000,6488
8210,6359,14,1404,47,4001,6489
8211,6360,14,1404,108,4002,6490
8212,6361,14,1435,91,81,6491
8213,6362,14,1445,1692,3814,6492
8214,6363,14,1510,88,4003,6493
8215,6364,14,1411,4,3563,6494
8216,6365,14,1404,1,4004,6495
8217,6366,14,1428,47,4005,6496
8218,5824,14,1404,1596,4006,5950
8219,6367,14,1404,301,4007,6497
8220,6368,14,1511,1693,4008,6498
8221,6369,14,1401,236,4009,6499
8222,6370,14,1444,4,4010,6500
8223,6371,14,1401,188,4011,6501
8224,3771,14,1470,561,2128,3859
8225,6372,14,1455,21,4012,6502
8226,6373,14,1410,821,4013,6503
8227,6374,14,987,144,4014,6504
8228,6375,14,1414,1694,3568,6505
8229,6361,14,1435,91,81,6491
8230,5955,14,1404,1596,4015,6082
8231,6376,14,1401,34,4016,6506
8232,6377,14,1404,6,4017,6507
8233,6378,14,7,483,12,6508
8234,5955,14,1404,1596,4018,6082
8235,6281,14,1428,35,3927,6411
8236,6379,14,1512,4,4019,6509
8237,6380,14,1428,47,3708,6510
8238,6381,14,1401,108,4020,6511
8239,6382,14,1421,21,4021,6512
8240,6383,14,1404,737,3593,6513
8241,6384,14,1407,762,2404,6514
8242,5824,14,1404,1596,4022,5950
8243,6385,14,7,112,12,6515
8244,5955,14,1404,1596,4023,6082
8245,6386,14,1401,34,4024,6516
8246,5824,14,1404,1596,4025,5950
8247,6387,14,1513,571,4026,6517
8248,5955,14,1404,1596,4027,6082
8249,6388,14,1401,54,4028,6518
8250,6389,14,1404,213,4029,6519
8251,5886,14,1420,1608,4030,6012
8252,6390,14,1428,4,4031,6520
8253,6391,14,1401,1478,4032,6521
8254,6392,14,1459,45,3779,6522
8255,6393,14,1404,85,4033,6523
8256,6394,14,1428,6,3708,6524
8257,6395,14,1467,13,3743,6525
8258,6396,14,1405,45,4034,6526
8259,6397,14,1404,737,3593,6527
8260,6398,14,1441,188,3647,6528
8261,3800,14,1481,47,2138,3889
8262,6399,14,1424,4,4035,6529
8263,6400,14,1467,207,3743,6530
8264,6179,14,1401,34,4036,6307
8265,3984,14,7,1695,12,6531
8266,6401,14,1438,41,4037,6532
8267,6402,14,1401,88,4038,6533
8268,6403,14,1413,188,3566,6534
8269,6404,14,1418,1696,3580,6535
8270,6405,14,1420,108,4039,6536
8271,6406,14,1417,117,4040,6537
8272,6407,14,1401,1697,4041,6538
8273,6408,14,1404,108,4042,6539
8274,6409,14,1417,4,4043,6540
8275,6410,14,1401,108,4044,6541
8276,6411,14,1401,1420,4045,6542
8277,6412,14,1401,1050,4046,6543
8278,6413,14,1401,108,4047,6544
8279,6414,14,1428,12,3708,6545
8280,6415,14,1514,212,4048,6546
8281,5955,14,1404,1596,4049,6082
8282,6416,14,1455,45,4050,6547
8283,5897,14,1435,9,81,6023
8284,5824,14,1404,1596,4051,5950
8285,6311,14,1401,40,4052,6548
8286,6417,14,1515,445,4053,6549
8287,6418,14,1467,81,3743,6550
8288,6419,14,1480,345,4054,6551
8289,6420,14,1403,1698,3587,6552
8290,6421,14,1401,1699,4055,6553
8291,5955,14,1404,1596,4056,6082
8292,6422,14,1401,1700,4057,6554
8293,6423,14,1401,34,4058,6555
8294,6424,14,1412,4,4059,6556
8295,6425,14,1404,77,3593,6557
8296,6426,14,1404,112,4060,6558
8297,6427,14,1430,36,826,6559
8298,6428,14,1404,144,4061,6560
8299,931,14,1412,4,3936,943
8300,1787,14,1481,275,2032,1826
8301,6429,14,1435,9,81,6561
8302,5955,14,1404,1596,4062,6082
8303,3825,14,1495,4,2151,3915
8304,6430,14,1401,34,4063,6562
8305,6431,14,1456,1701,1040,6563
8306,5955,14,1404,1596,4064,6082
8307,6432,14,1410,133,4065,6564
8308,6433,14,1401,1595,4066,6565
8309,5955,14,1404,1596,4023,6082
8310,6434,14,1516,332,2345,6566
8311,6435,14,1445,108,3814,6567
8312,6436,14,1404,4,4067,6568
8313,6437,14,1459,45,3779,6569
8314,6429,14,1435,9,81,6561
8315,6438,14,1401,75,4068,6570
8316,6439,14,1421,88,4069,6571
8317,6440,14,1401,9,4070,6572
8318,884,14,1517,501,4071,1632
8319,6441,14,1407,1702,2404,6573
8320,6311,14,1401,40,4072,6548
8321,6442,14,1467,13,3743,6574
8322,6443,14,1518,4,4073,6575
8323,6444,14,1519,36,4074,6576
8324,6445,14,1520,1703,4075,6577
8325,6446,14,1459,4,3786,6578
8326,6447,14,1421,6,4076,6579
8327,1153,14,1459,213,3714,6580
8328,6448,14,1488,13,4077,6581
8329,6449,14,1401,108,4078,6582
8330,6450,14,1404,4,3721,6583
8331,6431,14,1521,1701,4079,6563
8332,6451,14,1459,4,3786,6584
8333,6452,14,7,1704,12,6585
8334,6453,14,1401,188,4080,6586
8335,6454,14,1467,225,3743,6587
8336,6455,14,1448,4,4081,6588
8337,6456,14,1439,7,4082,6589
8338,6457,14,1401,1705,4083,6590
8339,6458,14,1444,4,4084,6591
8340,6459,14,1428,4,3529,6592
8341,6460,14,1401,34,4085,6593
8342,972,14,1413,393,3566,987
8343,5955,14,1404,1596,4086,6082
8344,6461,14,1401,236,4087,6594
8345,6462,14,1401,1706,4088,6595
8346,6463,14,1460,1707,4089,6596
8347,6464,14,1404,4,4090,6597
8348,6465,14,1501,269,4091,6598
8349,6466,14,1522,267,4092,6599
8350,6467,14,1404,4,4093,6600
8351,6174,14,1404,571,4094,6302
8352,6468,14,1401,1708,4095,6601
8353,6374,14,987,6,4014,6602
8354,5824,14,1404,1596,4096,5950
8355,6469,14,1404,1709,4097,6603
8356,6470,14,1401,34,4098,6604
8357,6471,14,1401,34,4099,6605
8358,6472,14,7,1710,12,6606
8359,5955,14,1404,1596,4100,6082
8360,6473,14,1401,24,4101,6607
8361,6474,14,1420,72,4102,6608
8362,6475,14,1401,734,4103,6609
8363,6386,14,1401,34,4104,6516
8364,6476,14,1418,65,4105,6610
8365,5955,14,1404,1596,4106,6082
8366,6477,14,1523,33,1872,6611
8367,6478,14,1489,36,4107,6612
8368,5824,14,1404,1596,4108,5950
8369,6479,14,1459,6,3779,6613
8370,6361,14,1435,91,81,6491
8371,6480,14,1401,34,4109,6614
8372,4121,14,1524,147,4110,6615
8373,5955,14,1404,1596,4111,6082
8374,6481,14,1405,47,3555,6616
8375,6482,14,1428,76,4112,6617
8376,6483,14,1459,6,4113,6618
8377,6484,14,1438,1711,3712,6619
8378,6485,14,1401,34,4114,6620
8379,6486,14,1446,34,4115,6621
8380,6487,14,1525,1387,2651,6622
8381,6086,14,1401,34,4116,6214
8382,6311,14,1401,40,4117,6548
8383,6311,14,1401,40,4118,6548
8384,6141,14,1428,274,3708,6269
8385,6488,14,1428,4,3708,6623
8386,3876,14,1470,1127,2167,3967
8387,6489,14,1401,24,4119,6624
8388,6490,14,1467,454,3743,6625
8389,6491,14,1407,25,2404,6626
8390,6492,14,1459,973,4120,6627
8391,6493,14,1412,5,4121,6628
8392,6494,14,1467,454,3743,6629
8393,6495,14,1401,1712,4122,6630
8394,6311,14,1401,40,4123,6548
8395,6496,14,1415,4,4124,6631
8396,6497,14,1401,1261,4125,6632
8397,6498,14,1401,34,4126,6633
8398,6499,14,1422,43,4127,6634
8399,6500,14,1404,350,4097,6635
8400,6501,14,1421,1713,4128,6636
8401,6502,14,1421,1714,2565,6637
8402,6503,14,1464,4,4129,6638
8403,6504,14,1405,7,4130,6639
8404,6505,14,1443,1715,4131,6640
8405,6506,14,1526,1716,4132,6641
8406,6507,14,1401,45,4133,6642
8407,6508,14,1467,277,3743,6643
8408,6508,14,1467,277,3743,6643
8409,6509,14,1404,6,4134,6644
8410,6510,14,1401,108,4135,6645
8411,3548,14,7,4,81,6646
8412,6511,14,1444,9,4136,6647
8413,6512,14,1405,759,3555,6648
8414,6513,14,1412,426,3610,6649
8415,6514,14,1404,209,3593,6650
8416,6515,14,1401,9,4137,6651
8417,6516,14,1404,4,4138,6652
8418,6517,14,1412,236,3610,6653
8419,6436,14,1404,4,4067,6568
8420,6518,14,1430,4,826,6654
8421,1326,14,1467,77,3743,6655
8422,6519,14,1428,151,3708,6656
8423,6520,14,1422,6,4139,6657
8424,6521,14,1401,34,4140,6658
8425,6280,14,1500,4,4141,6659
8426,6522,14,1430,13,826,6660
8427,6523,14,1527,13,4142,6661
8428,6524,14,1418,34,4143,6662
8429,6525,14,1412,980,4144,6663
8430,6526,14,1403,1717,3587,6664
8431,6527,14,1401,34,4145,6665
8432,6528,14,1464,34,4146,6666
8433,6529,14,1430,1718,826,6667
8434,6070,14,1401,34,4147,6198
8435,6530,14,1445,45,3814,6668
8436,6498,14,1401,34,4148,6633
8437,5824,14,1404,1596,4149,5950
8438,6531,14,1412,551,4150,6669
8439,6532,14,1513,571,4151,6670
8440,6533,14,1488,81,4152,6671
8441,6534,14,1467,13,3743,6672
8442,6535,14,1401,34,4153,6673
8443,5824,14,1404,1596,4154,5950
8444,6536,14,1404,54,4155,6674
8445,6537,14,1401,108,4156,6675
8446,6361,14,1435,91,81,6491
8447,5812,14,1401,1591,4157,5938
8448,6538,14,1401,34,4158,6676
8449,6539,14,1422,6,4159,6677
8450,6540,14,1401,1261,4160,6678
8451,6541,14,1401,34,4161,6679
8452,6542,14,1417,108,4162,6680
8453,6543,14,1444,383,4163,6681
8454,6460,14,1401,34,4164,6593
8455,6544,14,1401,132,4165,6682
8456,5955,14,1404,1596,4166,6082
8457,6545,14,1528,1719,4167,6683
8458,6546,14,1488,131,4168,6684
8459,6547,14,1407,1060,2404,6685
8460,6548,14,1428,4,3927,6686
8461,6549,14,1401,34,4169,6687
8462,6550,14,1401,973,4170,6688
8463,6538,14,1401,34,4171,6676
8464,5955,14,1404,1596,4172,6082
8465,6551,14,1411,481,4173,6689
8466,5955,14,1404,1596,4174,6082
8467,5955,14,1404,1596,4175,6082
8468,6552,14,1401,532,4176,6690
8469,5824,14,1404,1596,4177,5950
8470,6553,14,1413,45,3566,6691
8471,6554,14,1412,4,3610,6692
8472,6555,14,1401,34,4178,6693
8473,6540,14,1401,1261,4179,6678
8474,6556,14,1457,1720,3699,6694
8475,6557,14,1401,9,4180,660
8476,6558,14,1413,4,3566,6695
8477,6559,14,1434,41,4181,6696
8478,6560,14,1430,35,826,6697
8479,6561,14,1404,35,3593,6698
8480,6562,14,1529,213,4182,6699
8481,6563,14,1473,1,3759,6700
8482,6564,14,1401,108,4183,6701
8483,6565,14,1420,763,3616,6702
8484,6566,14,1428,6,3795,6703
8485,834,14,1428,1721,4031,6704
8486,6567,14,1530,1722,4184,6705
8487,6568,14,1531,1723,4185,6706
8488,6569,14,1412,1105,3610,6707
8489,6539,14,1422,6,4159,6677
8490,6570,14,1465,75,4186,6708
8491,6571,14,1438,188,3788,6709
8492,6570,14,1466,75,4186,6708
8493,6254,14,1401,34,4187,6382
8494,6572,14,1467,13,3743,6710
8495,6573,14,1401,34,4188,6711
8496,6574,14,1407,364,2404,6712
